date,average_rainfall,average_temp,average_humidity
2024-04-03,0.1274826789838337,31.61,66.7
2024-04-04,0.1930795847750864,31.85,67.43
2024-04-05,0.0293302540415704,31.93,67.81
2024-04-06,0.0523644752018454,32.06,68.29
2024-04-07,0.210161662817552,32.14,68.78
2024-04-08,0.3058959537572255,32.47,67.56
2024-04-09,2.0122401847575064,31.76,69.28
2024-04-10,1.8465974625144188,29.92,73.55
2024-04-11,0.3657407407407407,31.1,70.23
2024-04-12,0.978752886836028,31.48,69.34
2024-04-13,0.5856812933025404,31.68,68.75
2024-04-14,0.6204413472706152,31.68,68.62
2024-04-15,0.6764774044032446,31.65,68.45
2024-04-16,0.6097334878331404,31.58,68.56
2024-04-17,0.4510440835266819,31.92,67.06
2024-04-18,0.8275782155272302,32.16,65.51
2024-04-19,1.7035921205098503,31.7,67.52
2024-04-20,1.8343387470997692,32.02,66.66
2024-04-21,0.7622247972190033,32.46,64.83
2024-04-22,0.508246225319396,32.8,64.53
2024-04-23,0.3694994179278227,32.89,65.93
2024-04-24,0.591142191142191,32.77,66.61
2024-04-25,0.4265424912689171,32.95,65.18
2024-04-26,0.438799076212471,33.5,63.07
2024-04-27,0.1581502890173411,33.31,62.15
2024-04-28,1.0496535796766744,33.39,62.88
2024-04-29,0.2627450980392155,33.57,62.76
2024-04-30,0.2108670520231213,33.65,62.07
2024-05-01,0.5042675893886965,33.67,62.26
2024-05-02,1.2487861271676306,33.49,63.93
2024-05-03,2.658198614318706,32.56,67.09
2024-05-04,1.1620809248554922,31.68,69.63
2024-05-05,1.9656286043829312,32.15,68.17
2024-05-06,5.055722543352599,31.75,69.23
2024-05-07,6.615277777777776,29.19,77.62
2024-05-08,1.894212962962964,30.38,73.44
2024-05-09,4.222041763341064,30.49,73.45
2024-05-10,8.618497109826583,29.68,77.39
2024-05-11,4.110057803468205,29.31,79.72
2024-05-12,1.7292485549132963,30.71,75.22
2024-05-13,10.385863267670914,29.8,77.82
2024-05-14,1.3837398373983762,30.23,76.94
2024-05-15,1.8846867749419969,31.29,75.15
2024-05-16,4.91425260718424,30.55,78.27
2024-05-17,5.135796766743639,29.73,81.07
2024-05-18,2.883796296296296,30.32,79.34
2024-05-19,5.20092592592592,30.57,78.65
2024-05-20,10.3199074074074,30.27,78.87
2024-05-21,12.435705950991832,28.04,85.17
2024-05-22,8.932400932400906,28.97,82.64
2024-05-23,9.30162790697673,27.98,86.53
2024-05-24,6.324186046511622,28.39,85.75
2024-05-25,3.756097560975606,28.99,84.62
2024-05-26,2.4433874709976826,29.85,81.37
2024-05-27,2.3130938586326804,30.13,79.53
2024-05-28,0.6999999999999998,30.37,78.09
2024-05-29,3.160511033681764,30.58,78.57
2024-05-30,5.41046511627906,30.52,79.29
2024-05-31,5.861305361305355,29.48,82.32
2024-06-01,7.933410942956917,28.64,84.69
2024-06-02,3.606315789473683,29.06,82.47
2024-06-03,1.380607476635517,29.49,79.55
2024-06-04,2.4797660818713463,30.23,77.52
2024-06-05,3.345263157894736,29.89,78.46
2024-06-06,1.4042056074766376,29.83,77.62
2024-06-07,2.5239436619718343,29.79,78.09
2024-06-08,3.207058823529413,29.74,78.49
2024-06-09,5.229342723004692,29.43,79.49
2024-06-10,7.237983587338805,28.5,83.35
2024-06-11,4.584994138335286,28.69,82.65
2024-06-12,1.4562719812426743,29.36,79.2
2024-06-13,0.4500584795321632,30.03,76.83
2024-06-14,1.391121495327104,30.37,76.9
2024-06-15,0.8173099415204682,30.34,77.07
2024-06-16,3.3406993006993004,30.22,77.66
2024-06-17,3.398358733880422,29.31,80.09
2024-06-18,2.5667057444314207,29.74,77.78
2024-06-19,2.572567409144197,29.89,76.69
2024-06-20,2.180093676814991,30.34,75.49
2024-06-21,2.730444964871195,30.05,77.56
2024-06-22,11.11434034416825,30.19,78.35
2024-06-23,10.117241379310336,28.33,84.3
2024-06-24,6.075413711583923,28.37,83.96
2024-06-25,9.84970553592461,28.04,85.24
2024-06-26,5.577385159010596,27.88,85.85
2024-06-27,4.647294117647055,28.49,84.33
2024-06-28,5.67268464243845,29.48,81.58
2024-06-29,0.3386982248520704,26.4,91.09
2024-06-30,4.645207100591713,30.73,78.56
2024-07-01,,28.25,83.3
2024-07-02,2.15123859191656,29.04,80.17
2024-07-03,3.676140808344193,29.06,80.23
2024-07-04,6.895697522816165,28.04,84.53
2024-07-05,4.1488917861799175,27.88,84.24
2024-07-06,2.859452411994788,29.09,80.83
2024-07-07,3.6078226857887863,28.71,82.92
2024-07-08,4.495958279009123,28.65,83.02
2024-07-09,4.424250325945236,28.56,83.14
2024-07-10,8.170534550195558,28.19,84.6
2024-07-11,6.091786179921765,28.08,83.85
2024-07-12,5.10664928292046,28.08,83.54
2024-07-13,2.424771838331162,28.73,81.3
2024-07-14,4.795567144719683,28.65,81.6
2024-07-15,9.004172099087334,27.66,85.65
2024-07-16,11.206779661016942,27.51,87.09
2024-07-17,8.9986962190352,27.69,86.78
2024-07-18,6.903259452411983,27.7,86.81
2024-07-19,5.489700130378092,28.1,85.64
2024-07-20,5.732464146023462,28.15,85.48
2024-07-21,4.390352020860491,28.49,84.52
2024-07-22,2.206258148631031,28.46,83.6
2024-07-23,3.560104302477177,28.59,82.18
2024-07-24,2.46492829204694,28.35,81.94
2024-07-25,2.9488917861799213,28.46,81.68
2024-07-26,3.4422425032594504,28.41,83.62
2024-07-27,8.442242503259447,28.63,83.58
2024-07-28,8.594784876140801,27.63,86.22
2024-07-29,9.791655801825287,27.17,86.73
2024-07-30,5.993481095176013,27.25,
2024-07-31,6.03780964797914,27.07,88.34
2024-08-01,8.871447196870916,27.13,88.31
2024-08-02,3.868578878748368,27.36,87.27
2024-08-03,9.073794002607556,27.63,86.69
2024-08-04,5.952020860495431,27.67,84.57
2024-08-05,5.223728813559316,28.31,82.5
2024-08-06,4.315775749674053,28.49,82.86
2024-08-07,5.136375488917858,28.48,82.93
2024-08-08,1.070925684485007,29.1,81.15
2024-08-09,4.443807040417211,29.65,79.96
2024-08-10,2.555410691003913,30.04,78.88
2024-08-11,6.616688396349405,29.68,80.06
2024-08-12,5.614863102998693,27.85,85.09
2024-08-13,3.792438070404168,28.67,82.76
2024-08-14,3.5632333767927,28.94,82.29
2024-08-15,3.2046936114732736,,81.43
2024-08-16,7.449022164276399,29.19,82.44
2024-08-17,5.6657105606258025,28.37,84.88
2024-08-18,5.103259452411989,29.15,83.04
2024-08-19,7.39895697522816,28.81,83.86
2024-08-20,7.069621903520188,27.97,85.12
2024-08-21,4.481616688396343,27.88,84.71
2024-08-22,7.527770534550191,29.02,81.73
2024-08-23,3.797131681877442,28.09,84.49
2024-08-24,7.277705345501945,28.29,83.42
2024-08-25,3.511082138200779,27.96,83.4
2024-08-26,6.3504563233376725,28.4,82.42
2024-08-27,13.502477183833149,27.63,85.37
2024-08-28,7.364797913950447,27.63,85.09
2024-08-29,4.085267275097781,27.84,84.6
2024-08-30,2.708474576271189,28.63,81.33
2024-08-31,3.4980443285528,28.45,81.99
2024-09-01,7.874315514993485,28.74,82.0
2024-09-02,8.569230769230753,27.99,85.43
2024-09-03,6.558539765319424,28.11,84.65
2024-09-04,3.426857887874836,28.48,82.94
2024-09-05,3.603911342894393,28.51,82.27
2024-09-06,6.74915254237288,28.49,82.51
2024-09-07,2.887874837027377,28.52,81.28
2024-09-08,3.63624511082138,28.4,81.54
2024-09-09,4.032855280312908,28.03,83.22
2024-09-10,8.676140808344197,27.89,84.44
2024-09-11,9.881095176010424,27.72,
2024-09-12,7.269100391134276,27.89,84.38
2024-09-13,11.986440677966096,28.01,84.3
2024-09-14,10.48031290743154,27.31,85.92
2024-09-15,9.273011734028676,27.68,84.61
2024-09-16,7.793481095176004,28.1,83.51
2024-09-17,10.313689700130384,28.11,84.02
2024-09-18,8.828683181225545,27.29,86.47
2024-09-19,11.48422425032594,27.99,84.44
2024-09-20,13.140026075619293,26.6,87.95
2024-09-21,10.542894393741843,27.33,87.03
2024-09-22,,27.18,87.94
2024-09-23,11.291786179921765,26.84,88.15
2024-09-24,14.497522816166889,26.33,89.04
2024-09-25,3.124902216427637,26.59,87.13
2024-09-26,4.183572359843542,28.12,83.2
2024-09-27,3.7389830508474566,28.71,82.41
2024-09-28,2.584615384615388,29.13,81.71
2024-09-29,2.3353324641460254,29.38,81.59
2024-09-30,9.590352020860502,28.59,83.76
2024-10-01,11.870143415906115,27.95,84.7
2024-10-02,13.235723598435468,27.57,85.24
2024-10-03,8.34758800521511,27.24,84.53
2024-10-04,6.414602346805739,27.36,82.59
2024-10-05,5.497262059973922,27.49,81.58
2024-10-06,3.0842242503259447,27.68,80.56
2024-10-07,2.9530638852672757,28.27,78.91
2024-10-08,4.596088657105606,28.15,80.39
2024-10-09,3.781486310299868,27.97,81.09
2024-10-10,4.074837027379402,27.85,80.96
2024-10-11,4.856062581486311,27.87,81.13
2024-10-12,6.052933507170792,28.04,81.87
2024-10-13,3.192959582790094,28.08,82.57
2024-10-14,2.7014341590612805,28.59,80.81
2024-10-15,4.339504563233368,28.4,81.44
2024-10-16,3.0033898305084743,28.3,82.14
2024-10-17,4.147588005215123,28.05,83.3
2024-10-18,8.589830508474575,27.66,84.56
2024-10-19,10.16662320730117,27.22,85.46
2024-10-20,4.896479791395042,27.5,84.07
2024-10-21,1.9973924380704065,27.75,82.7
2024-10-22,3.444589308996089,28.3,79.84
2024-10-23,0.9723598435462854,27.79,80.56
2024-10-24,1.764797913950458,27.45,80.54
2024-10-25,1.4219035202086054,27.82,79.71
2024-10-26,2.678748370273795,28.12,79.81
2024-10-27,6.586440677966101,27.58,83.0
2024-10-28,1.7199478487614095,27.38,80.01
2024-10-29,2.5423728813559348,27.61,79.4
2024-10-30,2.1329856584093885,27.51,80.75
2024-10-31,1.35645371577575,27.99,80.03
